"","Station","Pollutant","Year","Month","Median"
"569","Brantford","PM25",2020,"May",5.70833333333333
"570","Brantford","PM25",2020,"June",7.1875
"571","Brantford","PM25",2020,"July",6.75
"572","Brantford","PM25",2020,"August",5.83333333333333
"573","Brantford","PM25",2020,"September",5.41666666666667
"574","Brantford","PM25",2020,"October",4.6875
"575","Brantford","PM25",2020,"November",7.625
"576","Brantford","PM25",2020,"December",6.83333333333333
"577","Burlington","NO2",2017,"January",10.2291666666667
"578","Burlington","NO2",2017,"February",9.66666666666667
"579","Burlington","NO2",2017,"March",9.125
"580","Burlington","NO2",2017,"April",6.52083333333333
"581","Burlington","NO2",2017,"May",7.95833333333333
"582","Burlington","NO2",2017,"June",8.70833333333333
"583","Burlington","NO2",2017,"July",9.125
"584","Burlington","NO2",2017,"August",8.83333333333333
"585","Burlington","NO2",2017,"September",12.2916666666667
"586","Burlington","NO2",2017,"October",11.9583333333333
"587","Burlington","NO2",2017,"November",11.9375
"588","Burlington","NO2",2017,"December",13.25
"589","Burlington","NO2",2018,"January",11.2625
"590","Burlington","NO2",2018,"February",12.325
"591","Burlington","NO2",2018,"March",7.56041666666667
"592","Burlington","NO2",2018,"April",10.2791666666667
"593","Burlington","NO2",2018,"May",10.2
"594","Burlington","NO2",2018,"June",7.58333333333333
"595","Burlington","NO2",2018,"July",9.20291666666667
"596","Burlington","NO2",2018,"August",8.67916666666667
"597","Burlington","NO2",2018,"September",7.66875
"598","Burlington","NO2",2018,"October",10.0625
"599","Burlington","NO2",2018,"November",9.77083333333333
"600","Burlington","NO2",2018,"December",11.2583333333333
"601","Burlington","NO2",2019,"January",11.2380952380952
"602","Burlington","NO2",2019,"February",9.6125
"603","Burlington","NO2",2019,"March",12.2041666666667
"604","Burlington","NO2",2019,"April",7.28333333333333
"605","Burlington","NO2",2019,"May",8.65
"606","Burlington","NO2",2019,"June",9.07083333333333
"607","Burlington","NO2",2019,"July",7.85416666666667
"608","Burlington","NO2",2019,"August",8.48125
"609","Burlington","NO2",2019,"September",10.4166666666667
"610","Burlington","NO2",2019,"October",9.55416666666667
"611","Burlington","NO2",2019,"November",13.05
"612","Burlington","NO2",2019,"December",11.8541666666667
"613","Burlington","NO2",2020,"January",10.6833333333333
"614","Burlington","NO2",2020,"February",9.79791666666667
"615","Burlington","NO2",2020,"March",9.12916666666667
"616","Burlington","NO2",2020,"April",5.81041666666667
"617","Burlington","NO2",2020,"May",6.85416666666667
"618","Burlington","NO2",2020,"June",8.0625
"619","Burlington","NO2",2020,"July",6.10416666666667
"620","Burlington","NO2",2020,"August",7.375
"621","Burlington","NO2",2020,"September",8.15833333333333
"622","Burlington","NO2",2020,"October",8.91041666666667
"623","Burlington","NO2",2020,"November",10.6666666666667
"624","Burlington","NO2",2020,"December",10.3916666666667
"625","Burlington","O3",2017,"January",20.4583333333333
"626","Burlington","O3",2017,"February",27.7916666666667
"627","Burlington","O3",2017,"March",32.5833333333333
"628","Burlington","O3",2017,"April",33.1041666666667
"629","Burlington","O3",2017,"May",32.625
"630","Burlington","O3",2017,"June",27.7291666666667
"631","Burlington","O3",2017,"July",25.1666666666667
"632","Burlington","O3",2017,"August",29.2916666666667
"633","Burlington","O3",2017,"September",21.2083333333333
"634","Burlington","O3",2017,"October",22.2916666666667
"635","Burlington","O3",2017,"November",20.9166666666667
"636","Burlington","O3",2017,"December",21.4583333333333
"637","Burlington","O3",2018,"January",24
"638","Burlington","O3",2018,"February",26.4583333333333
"639","Burlington","O3",2018,"March",33.6666666666667
"640","Burlington","O3",2018,"April",34
"641","Burlington","O3",2018,"May",36.7916666666667
"642","Burlington","O3",2018,"June",32.7916666666667
"643","Burlington","O3",2018,"July",32.125
"644","Burlington","O3",2018,"August",29.9166666666667
"645","Burlington","O3",2018,"September",22.0416666666667
"646","Burlington","O3",2018,"October",16.6666666666667
"647","Burlington","O3",2018,"November",17.1875
"648","Burlington","O3",2018,"December",15.9583333333333
"649","Burlington","O3",2019,"January",22.9166666666667
"650","Burlington","O3",2019,"February",29.1666666666667
"651","Burlington","O3",2019,"March",31.625
"652","Burlington","O3",2019,"April",33.5833333333333
"653","Burlington","O3",2019,"May",30.4166666666667
"654","Burlington","O3",2019,"June",31.0208333333333
"655","Burlington","O3",2019,"July",28.4166666666667
"656","Burlington","O3",2019,"August",26.625
"657","Burlington","O3",2019,"September",22.875
"658","Burlington","O3",2019,"October",19.25
"659","Burlington","O3",2019,"November",18
"660","Burlington","O3",2019,"December",18.5833333333333
"661","Burlington","O3",2020,"January",25.375
"662","Burlington","O3",2020,"February",29.280303030303
"663","Burlington","O3",2020,"March",29.7916666666667
"664","Burlington","O3",2020,"April",36.625
"665","Burlington","O3",2020,"May",31.4583333333333
"666","Burlington","O3",2020,"June",36.9083333333333
"667","Burlington","O3",2020,"July",33.0833333333333
"668","Burlington","O3",2020,"August",24.9583333333333
"669","Burlington","O3",2020,"September",23.25
"670","Burlington","O3",2020,"October",19.1041666666667
"671","Burlington","O3",2020,"November",20.8095238095238
"672","Burlington","O3",2020,"December",19.9166666666667
"673","Burlington","PM25",2017,"January",7.04166666666667
"674","Burlington","PM25",2017,"February",5.8125
"675","Burlington","PM25",2017,"March",4.45833333333333
"676","Burlington","PM25",2017,"April",4.64583333333333
"677","Burlington","PM25",2017,"May",3.66666666666667
"678","Burlington","PM25",2017,"June",3.52083333333333
"679","Burlington","PM25",2017,"July",7.58333333333333
"680","Burlington","PM25",2017,"August",7.29166666666667
"681","Burlington","PM25",2017,"September",9.70833333333333
"682","Burlington","PM25",2017,"October",4.60416666666667
"683","Burlington","PM25",2017,"November",6.83333333333333
"684","Burlington","PM25",2017,"December",5.83333333333333
"685","Burlington","PM25",2018,"January",8.33333333333333
"686","Burlington","PM25",2018,"February",8.16666666666667
"687","Burlington","PM25",2018,"March",4.39583333333333
"688","Burlington","PM25",2018,"April",5.54166666666667
"689","Burlington","PM25",2018,"May",7.75
"690","Burlington","PM25",2018,"June",6.58333333333333
"691","Burlington","PM25",2018,"July",7.95833333333333
"692","Burlington","PM25",2018,"August",8.25
"693","Burlington","PM25",2018,"September",4.89583333333333
"694","Burlington","PM25",2018,"October",5.04166666666667
"695","Burlington","PM25",2018,"November",5.1875
"696","Burlington","PM25",2018,"December",9.25
"697","Burlington","PM25",2019,"January",7.25
"698","Burlington","PM25",2019,"February",7.0625
"699","Burlington","PM25",2019,"March",8.08333333333333
"700","Burlington","PM25",2019,"April",5.85326086956522
"701","Burlington","PM25",2019,"May",5.375
"702","Burlington","PM25",2019,"June",6.39583333333333
"703","Burlington","PM25",2019,"July",8.04166666666667
"704","Burlington","PM25",2019,"August",5.77083333333333
"705","Burlington","PM25",2019,"September",5.5
"706","Burlington","PM25",2019,"October",4.08333333333333
"707","Burlington","PM25",2019,"November",6.375
"708","Burlington","PM25",2019,"December",8.33333333333333
"709","Burlington","PM25",2020,"January",4.79166666666667
"710","Burlington","PM25",2020,"February",4.75
"711","Burlington","PM25",2020,"March",5.33333333333333
"712","Burlington","PM25",2020,"April",4.97916666666667
"713","Burlington","PM25",2020,"May",5.04166666666667
"714","Burlington","PM25",2020,"June",7.52083333333333
"715","Burlington","PM25",2020,"July",6.58333333333333
"716","Burlington","PM25",2020,"August",4.625
"717","Burlington","PM25",2020,"September",4.89583333333333
"718","Burlington","PM25",2020,"October",4.08333333333333
"719","Burlington","PM25",2020,"November",7.08333333333333
"720","Burlington","PM25",2020,"December",6.875
"721","Chatham","NO2",2017,"January",5.29166666666667
"722","Chatham","NO2",2017,"February",6.52083333333333
"723","Chatham","NO2",2017,"March",4.95833333333333
"724","Chatham","NO2",2017,"April",4.25
"725","Chatham","NO2",2017,"May",5.125
"726","Chatham","NO2",2017,"June",5.35416666666667
"727","Chatham","NO2",2017,"July",5.08333333333333
"728","Chatham","NO2",2017,"August",5.54166666666667
"729","Chatham","NO2",2017,"September",6.25
"730","Chatham","NO2",2017,"October",7.08333333333333
"731","Chatham","NO2",2017,"November",7.625
"732","Chatham","NO2",2017,"December",9.16666666666667
"733","Chatham","NO2",2018,"January",9.3375
"734","Chatham","NO2",2018,"February",8.37708333333333
"735","Chatham","NO2",2018,"March",5.2125
"736","Chatham","NO2",2018,"April",4.77083333333333
"737","Chatham","NO2",2018,"May",4.34583333333333
"738","Chatham","NO2",2018,"June",2.7625
"739","Chatham","NO2",2018,"July",2.86458333333333
"740","Chatham","NO2",2018,"August",2.65833333333333
"741","Chatham","NO2",2018,"September",2.52083333333333
"742","Chatham","NO2",2018,"October",3.725
"743","Chatham","NO2",2018,"November",4.58333333333333
"744","Chatham","NO2",2018,"December",7.37916666666667
"745","Chatham","NO2",2019,"January",7.43333333333333
"746","Chatham","NO2",2019,"February",6.88333333333333
"747","Chatham","NO2",2019,"March",7.9375
"748","Chatham","NO2",2019,"April",5
"749","Chatham","NO2",2019,"May",4.15833333333333
"750","Chatham","NO2",2019,"June",4.69791666666667
"751","Chatham","NO2",2019,"July",4.70833333333333
"752","Chatham","NO2",2019,"August",3.63125
"753","Chatham","NO2",2019,"September",3.5125
"754","Chatham","NO2",2019,"October",4.9
"755","Chatham","NO2",2019,"November",7.79583333333333
"756","Chatham","NO2",2019,"December",7.40416666666667
"757","Chatham","NO2",2020,"January",8.99166666666667
"758","Chatham","NO2",2020,"February",5.825
"759","Chatham","NO2",2020,"March",5.69166666666667
"760","Chatham","NO2",2020,"April",3.39791666666667
"761","Chatham","NO2",2020,"May",3.79166666666667
"762","Chatham","NO2",2020,"June",4.29375
"763","Chatham","NO2",2020,"July",3.52916666666667
"764","Chatham","NO2",2020,"August",3.79047619047619
"765","Chatham","NO2",2020,"September",3.85416666666667
"766","Chatham","NO2",2020,"October",4.65138888888889
"767","Chatham","NO2",2020,"November",6.79166666666667
"768","Chatham","NO2",2020,"December",7.79583333333333
"769","Chatham","O3",2017,"January",21.8333333333333
"770","Chatham","O3",2017,"February",28.3125
"771","Chatham","O3",2017,"March",34.1666666666667
"772","Chatham","O3",2017,"April",32.9791666666667
"773","Chatham","O3",2017,"May",35.3333333333333
"774","Chatham","O3",2017,"June",36.6666666666667
"775","Chatham","O3",2017,"July",34.3333333333333
"776","Chatham","O3",2017,"August",31.7083333333333
"777","Chatham","O3",2017,"September",25.4583333333333
"778","Chatham","O3",2017,"October",24.9375
"779","Chatham","O3",2017,"November",21.1875
"780","Chatham","O3",2017,"December",22.6666666666667
"781","Chatham","O3",2018,"January",24.7916666666667
"782","Chatham","O3",2018,"February",27.9583333333333
"783","Chatham","O3",2018,"March",33
"784","Chatham","O3",2018,"April",37.75
"785","Chatham","O3",2018,"May",35.5416666666667
"786","Chatham","O3",2018,"June",33.25
"787","Chatham","O3",2018,"July",33.1875
"788","Chatham","O3",2018,"August",33.4583333333333
"789","Chatham","O3",2018,"September",21.5625
"790","Chatham","O3",2018,"October",22.1666666666667
"791","Chatham","O3",2018,"November",22.0416666666667
"792","Chatham","O3",2018,"December",19.2083333333333
"793","Chatham","O3",2019,"January",25.6666666666667
"794","Chatham","O3",2019,"February",30.0625
"795","Chatham","O3",2019,"March",34.5
"796","Chatham","O3",2019,"April",36.7083333333333
"797","Chatham","O3",2019,"May",32.8333333333333
"798","Chatham","O3",2019,"June",36.6458333333333
"799","Chatham","O3",2019,"July",32.375
"800","Chatham","O3",2019,"August",31.2916666666667
"801","Chatham","O3",2019,"September",28.5416666666667
"802","Chatham","O3",2019,"October",23.9583333333333
"803","Chatham","O3",2019,"November",21.0416666666667
"804","Chatham","O3",2019,"December",22.1875
"805","Chatham","O3",2020,"January",22.6666666666667
"806","Chatham","O3",2020,"February",30.8125
"807","Chatham","O3",2020,"March",28.8125
"808","Chatham","O3",2020,"April",35.0625
"809","Chatham","O3",2020,"May",32.3333333333333
"810","Chatham","O3",2020,"June",39.4802631578947
"811","Chatham","O3",2020,"July",35.5833333333333
"812","Chatham","O3",2020,"August",28.4583333333333
"813","Chatham","O3",2020,"September",25.75
"814","Chatham","O3",2020,"October",23.625
"815","Chatham","O3",2020,"November",24.5833333333333
"816","Chatham","O3",2020,"December",22.125
"817","Chatham","PM25",2017,"January",6.54166666666667
"818","Chatham","PM25",2017,"February",6.10416666666667
"819","Chatham","PM25",2017,"March",3.70833333333333
"820","Chatham","PM25",2017,"April",5.10416666666667
"821","Chatham","PM25",2017,"May",4.04166666666667
"822","Chatham","PM25",2017,"June",4.60416666666667
"823","Chatham","PM25",2017,"July",7.29166666666667
"824","Chatham","PM25",2017,"August",7.79166666666667
"825","Chatham","PM25",2017,"September",6.29166666666667
"826","Chatham","PM25",2017,"October",5.97916666666667
"827","Chatham","PM25",2017,"November",6.875
"828","Chatham","PM25",2017,"December",5.58333333333333
"829","Chatham","PM25",2018,"January",6.33333333333333
"830","Chatham","PM25",2018,"February",6.79166666666667
"831","Chatham","PM25",2018,"March",4.1875
"832","Chatham","PM25",2018,"April",4.79166666666667
"833","Chatham","PM25",2018,"May",7.83333333333333
"834","Chatham","PM25",2018,"June",7.5
"835","Chatham","PM25",2018,"July",5.89583333333333
"836","Chatham","PM25",2018,"August",7.08333333333333
"837","Chatham","PM25",2018,"September",5.41666666666667
"838","Chatham","PM25",2018,"October",4.33333333333333
"839","Chatham","PM25",2018,"November",4.52083333333333
"840","Chatham","PM25",2018,"December",7.08333333333333
"841","Chatham","PM25",2019,"January",6.04166666666667
"842","Chatham","PM25",2019,"February",6.125
"843","Chatham","PM25",2019,"March",8.5
"844","Chatham","PM25",2019,"April",4.79166666666667
"845","Chatham","PM25",2019,"May",5.20833333333333
"846","Chatham","PM25",2019,"June",6.22916666666667
"847","Chatham","PM25",2019,"July",7.33333333333333
"848","Chatham","PM25",2019,"August",6.95833333333333
"849","Chatham","PM25",2019,"September",6.16666666666667
"850","Chatham","PM25",2019,"October",3.91666666666667
"851","Chatham","PM25",2019,"November",4.5
"852","Chatham","PM25",2019,"December",6.95833333333333
"853","Chatham","PM25",2020,"January",5.91666666666667
"854","Chatham","PM25",2020,"February",5.3125
"855","Chatham","PM25",2020,"March",7.8125
"856","Chatham","PM25",2020,"April",4.9375
"857","Chatham","PM25",2020,"May",5
"858","Chatham","PM25",2020,"June",7.4375
"859","Chatham","PM25",2020,"July",7.66666666666667
"860","Chatham","PM25",2020,"August",5.25
"861","Chatham","PM25",2020,"September",4.75
"862","Chatham","PM25",2020,"October",5.52083333333333
"863","Chatham","PM25",2020,"November",5.91666666666667
"864","Chatham","PM25",2020,"December",6.125
"865","Cornwall","NO2",2017,"January",5.6875
"866","Cornwall","NO2",2017,"February",7.5
"867","Cornwall","NO2",2017,"March",5.04166666666667
"868","Cornwall","NO2",2017,"April",3.875
"869","Cornwall","NO2",2017,"May",2.75
"870","Cornwall","NO2",2017,"June",2.3125
"871","Cornwall","NO2",2017,"July",2.33333333333333
"872","Cornwall","NO2",2017,"August",2.58333333333333
"873","Cornwall","NO2",2017,"September",3.29166666666667
"874","Cornwall","NO2",2017,"October",3.375
"875","Cornwall","NO2",2017,"November",4.54166666666667
"876","Cornwall","NO2",2017,"December",4.79166666666667
"877","Cornwall","NO2",2018,"January",8.025
"878","Cornwall","NO2",2018,"February",7.67083333333333
"879","Cornwall","NO2",2018,"March",4.8875
"880","Cornwall","NO2",2018,"April",2.50833333333333
